id,comunidad,parroquia,parroquia_id,municipio,municipio_id
09060124198,PICO ALAMBRE,Pedregal,1,Democracia,6
09060124199,PICO TAPARO,Pedregal,1,Democracia,6
09060124200,ROJAS,Pedregal,1,Democracia,6
09060124201,SAN ANTONIO,Pedregal,1,Democracia,6
09060124202,SAN ANTONIO DEL JEBE,Pedregal,1,Democracia,6
09060124203,SAN FERNANDO,Pedregal,1,Democracia,6
09060124204,SAN FERNANDO ABAJO,Pedregal,1,Democracia,6
09060124205,SAN FERNANDO ARRIBA,Pedregal,1,Democracia,6
09060124206,SAN JOSE,Pedregal,1,Democracia,6
09060124207,SAN JOSE DE ARCAYA,Pedregal,1,Democracia,6
09060124208,SAN NICOLAS,Pedregal,1,Democracia,6
09060124209,SAN PEDRO,Pedregal,1,Democracia,6
09060124210,SANTA CRUZ,Pedregal,1,Democracia,6
09060124211,SANTA CRUZ ARRIBA,Pedregal,1,Democracia,6
09060124212,SANTA ISABEL,Pedregal,1,Democracia,6
09060124213,SANTA MARIA,Pedregal,1,Democracia,6
09060124214,SANTA MONICA,Pedregal,1,Democracia,6
09060124215,SANTA ROSA,Pedregal,1,Democracia,6
09060124216,SIMON BOLIVAR,Pedregal,1,Democracia,6
09060124217,SOLEDAD ADENTRO,Pedregal,1,Democracia,6
09060124218,SUCRE,Pedregal,1,Democracia,6
09060124219,VERA VERDE,Pedregal,1,Democracia,6
09060124220,YABALITO,Pedregal,1,Democracia,6
09060182295,ALI PRIMERA II,Pedregal,1,Democracia,6
09060182422,SANTA CRUZ ABAJO,Pedregal,1,Democracia,6
09060224221,AGUA CLARA,Agua Clara,2,Democracia,6
09060224222,CIENEGUITA,Agua Clara,2,Democracia,6
09060224223,COPEY AFUERA,Agua Clara,2,Democracia,6
09060224224,EL COPEY,Agua Clara,2,Democracia,6
09060224225,EL MANANTIAL,Agua Clara,2,Democracia,6
09060224226,EL POTRERO,Agua Clara,2,Democracia,6
09060224227,LAS PLAYITAS,Agua Clara,2,Democracia,6
09060224228,LOS JEBES,Agua Clara,2,Democracia,6
09060224229,POZO AFUERA,Agua Clara,2,Democracia,6
09060324230,AVARIA,Avaria,3,Democracia,6
09060324231,BOTALON,Avaria,3,Democracia,6
09060324232,CAMPO ALEGRE,Avaria,3,Democracia,6
09060324233,EL AGUACATE,Avaria,3,Democracia,6
09060324234,EL CAMARAL,Avaria,3,Democracia,6
09060324235,EL CARACARO,Avaria,3,Democracia,6
09060324236,EL PARAISO,Avaria,3,Democracia,6
09060324237,LA CAMPANA,Avaria,3,Democracia,6
09060324238,LA CIENEGUITA,Avaria,3,Democracia,6
09060324239,LA CUESTA,Avaria,3,Democracia,6
09060324240,LA FLORIDA,Avaria,3,Democracia,6
09060324241,LA GUINEA,Avaria,3,Democracia,6
09060324242,LA MACANA,Avaria,3,Democracia,6
09060324243,LA OPINION,Avaria,3,Democracia,6
09060324244,LA PIEDRA,Avaria,3,Democracia,6
09060324245,LA PLAYA,Avaria,3,Democracia,6
09060324246,LA RAYA,Avaria,3,Democracia,6
09060324247,LA SABANA,Avaria,3,Democracia,6
09060324248,LA SOMBRA,Avaria,3,Democracia,6
09060324249,LAS CASITAS,Avaria,3,Democracia,6
09060324250,LAS CHARAS,Avaria,3,Democracia,6
09060324251,LAS PLAYITAS,Avaria,3,Democracia,6
09060324252,LOS PAUJILES,Avaria,3,Democracia,6
09060324253,MADRE DE AGUA,Avaria,3,Democracia,6
09060324254,MILAGROSA,Avaria,3,Democracia,6
09060324255,MIRA,Avaria,3,Democracia,6
09060324256,MONTERO,Avaria,3,Democracia,6
09060324257,PAÑO BLANCO,Avaria,3,Democracia,6
09060324258,PARAISO,Avaria,3,Democracia,6
09060324259,QUEBRADA ABAJO,Avaria,3,Democracia,6
09060324260,SAN JUAN,Avaria,3,Democracia,6
09060324261,TUPURE,Avaria,3,Democracia,6
09060382348,LAS ACEITUNAS,Avaria,3,Democracia,6
09060424262,BUENA VISTA,Piedra Grande,4,Democracia,6
09060424263,CORRONCHO,Piedra Grande,4,Democracia,6
09060424264,CURUPARE,Piedra Grande,4,Democracia,6
09060424265,CURURUPARE,Piedra Grande,4,Democracia,6
09060424266,EL HATILLO,Piedra Grande,4,Democracia,6
09060424267,EL RASTROJO,Piedra Grande,4,Democracia,6
09060424268,EL RESBALOSO,Piedra Grande,4,Democracia,6
09060424269,EL YABITO,Piedra Grande,4,Democracia,6
09060424270,LA CIENEGA,Piedra Grande,4,Democracia,6
09060424271,LA ENEA,Piedra Grande,4,Democracia,6
09060424272,LA HACIENDA,Piedra Grande,4,Democracia,6
09060424273,LA IDEA,Piedra Grande,4,Democracia,6
09060424274,LA PUERTA,Piedra Grande,4,Democracia,6
09060424275,LOS RANCHOS,Piedra Grande,4,Democracia,6
09060424276,MAICA,Piedra Grande,4,Democracia,6
09060424277,OJO DE AGUA LAS PALOMAS,Piedra Grande,4,Democracia,6
09060424278,PIEDRA GRANDE,Piedra Grande,4,Democracia,6
09060424279,POZO LARGO,Piedra Grande,4,Democracia,6
09060424280,RANCHO DE LAZARO,Piedra Grande,4,Democracia,6
09060424281,SAN RAFAEL,Piedra Grande,4,Democracia,6
09060524282,CORRALEJAS,Purureche,5,Democracia,6
09060524283,EL ALUMBRE,Purureche,5,Democracia,6
09060524284,EL CAMPANERO,Purureche,5,Democracia,6
09060524285,EL GUAYABO,Purureche,5,Democracia,6
09060524286,EL MAMON,Purureche,5,Democracia,6
09060524287,EL PLACER,Purureche,5,Democracia,6
09060524288,EL RETUMBO,Purureche,5,Democracia,6
09060524289,EL SALADILLO,Purureche,5,Democracia,6
09060524290,EL SOLITO,Purureche,5,Democracia,6
09060524291,EL TIGRE,Purureche,5,Democracia,6
09060524292,GUADERALES,Purureche,5,Democracia,6
09060524293,GUAITITA,Purureche,5,Democracia,6
09060524294,GUAJIRA,Purureche,5,Democracia,6
09060524295,LA LAGUNA,Purureche,5,Democracia,6
09060524296,LA MAMAITA,Purureche,5,Democracia,6
09060524297,LA MEDIA AGUA,Purureche,5,Democracia,6
09060524298,LA PALMA,Purureche,5,Democracia,6
09060524299,LA PILA,Purureche,5,Democracia,6
09060524300,LA RAYA,Purureche,5,Democracia,6
09060524301,LA REFORMA,Purureche,5,Democracia,6
09060524302,LA SOMBRA,Purureche,5,Democracia,6
09060524303,LAS CORRALEJAS,Purureche,5,Democracia,6
09060524304,LOS TECALITOS,Purureche,5,Democracia,6
09060524305,MAYALITO,Purureche,5,Democracia,6
09060524306,MAYERO,Purureche,5,Democracia,6
09060524307,OJO DE AGUA,Purureche,5,Democracia,6
09060524308,PLAYA DE ORO,Purureche,5,Democracia,6
09060524309,PURURECHE,Purureche,5,Democracia,6
09060524310,PURURUCHE,Purureche,5,Democracia,6
09060524311,SANTA INES,Purureche,5,Democracia,6
09060581818,EL BOTALON,Purureche,5,Democracia,6
09070124312,ANTUNI,Pueblo Nuevo,1,Falcón,7
09070124313,AZARO,Pueblo Nuevo,1,Falcón,7
09070124314,BARRIO COREA,Pueblo Nuevo,1,Falcón,7
09070124315,BUENEVARA,Pueblo Nuevo,1,Falcón,7
09070124316,CANTAURA,Pueblo Nuevo,1,Falcón,7
09070124317,CATAMARA,Pueblo Nuevo,1,Falcón,7
09070124318,CAYERUA,Pueblo Nuevo,1,Falcón,7
09070124319,CERRO PELON,Pueblo Nuevo,1,Falcón,7
09070124320,CIRILO AMAYA,Pueblo Nuevo,1,Falcón,7
09070124321,CIUDAD BENDITA,Pueblo Nuevo,1,Falcón,7
09070124322,CUABANA,Pueblo Nuevo,1,Falcón,7
09070124323,EL BALSAMAR,Pueblo Nuevo,1,Falcón,7
09070124324,EL CENTENARIO,Pueblo Nuevo,1,Falcón,7
09070124325,EL PIZARRAL,Pueblo Nuevo,1,Falcón,7
09070124326,EL PIZARRAL EL LLANO,Pueblo Nuevo,1,Falcón,7
09070124327,EL RECREO,Pueblo Nuevo,1,Falcón,7
09070124328,EL ROSADO,Pueblo Nuevo,1,Falcón,7
09070124329,EL TANQUECITO,Pueblo Nuevo,1,Falcón,7
09070124330,EL YACAL,Pueblo Nuevo,1,Falcón,7
09070124331,EL YACURAL,Pueblo Nuevo,1,Falcón,7
09070124332,LESME PEREZ,Pueblo Nuevo,1,Falcón,7
09070124333,FREDDY DIAZ CUBA,Pueblo Nuevo,1,Falcón,7
09070124334,GUABANA,Pueblo Nuevo,1,Falcón,7
09070124335,GUACUIRA ABAJO,Pueblo Nuevo,1,Falcón,7
09070124336,GUAQUIRA,Pueblo Nuevo,1,Falcón,7
09070124337,GUAQUIRA ARRIBA,Pueblo Nuevo,1,Falcón,7
09070124338,LA CIENEGA,Pueblo Nuevo,1,Falcón,7
09070124339,LA CREMA,Pueblo Nuevo,1,Falcón,7
09070124340,LA FLOR BLANCA,Pueblo Nuevo,1,Falcón,7
09070124341,LA FLORIDA,Pueblo Nuevo,1,Falcón,7
09070124342,LA INMACULADA,Pueblo Nuevo,1,Falcón,7
09070124343,LA MILAGROSA,Pueblo Nuevo,1,Falcón,7
09070124344,PROVIDENCIA,Pueblo Nuevo,1,Falcón,7
09070124345,LA REPRESA,Pueblo Nuevo,1,Falcón,7
09070124346,LA SOLEDAD,Pueblo Nuevo,1,Falcón,7
09070124347,LAS DELICIAS,Pueblo Nuevo,1,Falcón,7
09070124348,LESME LOPEZ,Pueblo Nuevo,1,Falcón,7
09070124349,LESME PEREZ,Pueblo Nuevo,1,Falcón,7
09070124350,LOS POZOS,Pueblo Nuevo,1,Falcón,7
09070124351,LUCAS GUTIERREZ,Pueblo Nuevo,1,Falcón,7
09070124352,MANUELITA SAENZ,Pueblo Nuevo,1,Falcón,7
09070124353,PIEDRA HONDA,Pueblo Nuevo,1,Falcón,7
09070124354,PUEBLO NUEVO,Pueblo Nuevo,1,Falcón,7
09070124355,PUEBLO NUEVO SECTOR 23 DE ENERO,Pueblo Nuevo,1,Falcón,7
09070124356,PUEBLO NUEVO SECTOR CASCO CENTRAL,Pueblo Nuevo,1,Falcón,7
09070124357,PUNTA DE CUESTION,Pueblo Nuevo,1,Falcón,7
09070124358,QUISQUEYA,Pueblo Nuevo,1,Falcón,7
09070124359,SACURAGUA,Pueblo Nuevo,1,Falcón,7
09070124360,SAN ANTONIO,Pueblo Nuevo,1,Falcón,7
09070124361,SAN JOSE DE COCODITE,Pueblo Nuevo,1,Falcón,7
09070124362,SAN MATEO,Pueblo Nuevo,1,Falcón,7
09070124363,SAN ROMAN,Pueblo Nuevo,1,Falcón,7
09070124364,SAN TERESITA,Pueblo Nuevo,1,Falcón,7
09070124365,SANTA CRUZ,Pueblo Nuevo,1,Falcón,7
09070124366,SANTA CRUZ ABAJO,Pueblo Nuevo,1,Falcón,7
09070124367,SANTA EDUVIGES,Pueblo Nuevo,1,Falcón,7
09070124368,SANTA ROSA,Pueblo Nuevo,1,Falcón,7
09070124369,SANTA TERESITA,Pueblo Nuevo,1,Falcón,7
09070180831,EL LLANO,Pueblo Nuevo,1,Falcón,7
09070224370,ADICORA,Adícora,2,Falcón,7
09070224371,ADICORA CASCO CENTRAL,Adícora,2,Falcón,7
09070224372,ADICORA SECTOR AEROPUERTO,Adícora,2,Falcón,7
09070224373,ADICORA SECTOR CENTRO,Adícora,2,Falcón,7
09070224374,ADICORA SECTOR EL CEMENTERIO,Adícora,2,Falcón,7
09070224375,ADICORA SECTOR EL ESTADIO,Adícora,2,Falcón,7
09070224376,ASOBURE,Adícora,2,Falcón,7
09070224377,BUCHUACO,Adícora,2,Falcón,7
09070224378,CAÑO,Adícora,2,Falcón,7
09070224379,CARIGUARIANA,Adícora,2,Falcón,7
09070224380,CASERNO,Adícora,2,Falcón,7
09070224381,CHARAIMA,Adícora,2,Falcón,7
09070224382,EL CAÑO,Adícora,2,Falcón,7
09070224383,EL SUPI,Adícora,2,Falcón,7
09070224384,EL SUPI CENTRO,Adícora,2,Falcón,7
09070224385,EL SUPI SECTOR CENTRO,Adícora,2,Falcón,7
09070224386,LA CABANA,Adícora,2,Falcón,7
09070224387,LA PALMA,Adícora,2,Falcón,7
09070224388,LA QUINTA,Adícora,2,Falcón,7
09070224389,LA SALINA,Adícora,2,Falcón,7
09070224390,LAS CABAÑAS,Adícora,2,Falcón,7
09070224391,LAS LOMAS,Adícora,2,Falcón,7
09070224392,LOS CAMARGOS,Adícora,2,Falcón,7
09070224393,LOS MEDANOS,Adícora,2,Falcón,7
09070224394,LOS VIKINGOS,Adícora,2,Falcón,7
09070224395,MEDANAL,Adícora,2,Falcón,7
09070224396,MONSEÑOR PULIDO MENDEZ,Adícora,2,Falcón,7
09070224397,PEDREGALITO,Adícora,2,Falcón,7
09070224398,PLAYA AZUL,Adícora,2,Falcón,7
09070224399,SABARIGUA,Adícora,2,Falcón,7
09070224400,SAN FRANCISCO,Adícora,2,Falcón,7
09070224401,SAN NICOLAS,Adícora,2,Falcón,7
09070224402,SAN PEDRO,Adícora,2,Falcón,7
09070224403,SANTA RITA,Adícora,2,Falcón,7
09070224404,SANTA RITA SECTOR CENTRO,Adícora,2,Falcón,7
09070224405,TIRAYA,Adícora,2,Falcón,7
09070324406,ADRIAN CAMACHO,Baraived,3,Falcón,7
09070324407,BARAIVED,Baraived,3,Falcón,7
09070324408,BOCAINA,Baraived,3,Falcón,7
09070324409,BRISAS DEL MAR,Baraived,3,Falcón,7
09070324410,CACIQUE CENTRAL,Baraived,3,Falcón,7
09070324411,CACIQUE MANAURE,Baraived,3,Falcón,7
09070324412,CAMUNARE,Baraived,3,Falcón,7
09070324413,CAMUNARES,Baraived,3,Falcón,7
09070324414,CARRIZAL,Baraived,3,Falcón,7
09070324415,CASAPILATOS,Baraived,3,Falcón,7
09070324416,CHARAIMA,Baraived,3,Falcón,7
09070324417,CIVIDUAL,Baraived,3,Falcón,7
09070324418,EL PARQUE,Baraived,3,Falcón,7
09070324419,FALDA DE CAMUNARE,Baraived,3,Falcón,7
09070324420,LA AGUADA,Baraived,3,Falcón,7
09070324421,LA ESPERA,Baraived,3,Falcón,7
09070324422,LAS BOCAS DE CABECERA,Baraived,3,Falcón,7
09070324423,LAS CARRETILLAS,Baraived,3,Falcón,7
09070324424,LAS MARIAS,Baraived,3,Falcón,7
09070324425,MAICARA,Baraived,3,Falcón,7
09070324426,MAICARA EL METRO,Baraived,3,Falcón,7
09070324427,MAICARA SECTOR SUR,Baraived,3,Falcón,7
09070324428,MAICARA SUR,Baraived,3,Falcón,7
09070324429,MAQUIGUA,Baraived,3,Falcón,7
09070324430,MAQUIGUA SECTOR EL TUCUI,Baraived,3,Falcón,7
09070324431,MIRACA,Baraived,3,Falcón,7
09070324432,MIRACA CENTRO,Baraived,3,Falcón,7
09070324433,MIRACA EL METRO,Baraived,3,Falcón,7
09070324434,MIRACA SECTOR EL ESTADIO,Baraived,3,Falcón,7
09070324435,MIRACA SECTOR OESTE,Baraived,3,Falcón,7
09070324436,MIRACA SECTOR SUR,Baraived,3,Falcón,7
09070324437,MONSEÑOR ITURRIZA,Baraived,3,Falcón,7
09070324438,OESTE LA PASTORA,Baraived,3,Falcón,7
09070324439,QUIPITAL,Baraived,3,Falcón,7
09070324440,TURA,Baraived,3,Falcón,7
09070424441,BARAIVED,Buena Vista,4,Falcón,7
09070424442,BARRIALITO,Buena Vista,4,Falcón,7
09070424443,BRISAS DEL ESTE,Buena Vista,4,Falcón,7
09070424444,BUENA VISTA,Buena Vista,4,Falcón,7
09070424445,BUENA VISTA CASCO CENTRAL,Buena Vista,4,Falcón,7
09070424446,BUENA VISTA SECTOR LA COLINA,Buena Vista,4,Falcón,7
09070424447,CASA GRANDE,Buena Vista,4,Falcón,7
09070424448,CUJISAL ABAJO,Buena Vista,4,Falcón,7
09070424449,CUJISAL EL ALTO,Buena Vista,4,Falcón,7
09070424450,EJE CENTRO,Buena Vista,4,Falcón,7
09070424451,EJE NORTE,Buena Vista,4,Falcón,7
09070424452,EJE OESTE,Buena Vista,4,Falcón,7
09070424453,EJE SUR,Buena Vista,4,Falcón,7
09070424454,EL 80,Buena Vista,4,Falcón,7
09070424455,EL CALVARIO,Buena Vista,4,Falcón,7
09070424456,EL CERRO,Buena Vista,4,Falcón,7
09070424457,EL PAUJI,Buena Vista,4,Falcón,7
09070424458,ESTILITO GUTIERREZ,Buena Vista,4,Falcón,7
09070424459,JAMAICA,Buena Vista,4,Falcón,7
09070424460,JARIACA,Buena Vista,4,Falcón,7
09070424461,JUAN CRISOSTOMO FALCON,Buena Vista,4,Falcón,7
09070424462,LA ESCUELA,Buena Vista,4,Falcón,7
09070424463,LA FALDA,Buena Vista,4,Falcón,7
09070424464,LA MONTANITA,Buena Vista,4,Falcón,7
09070424465,LA MONTAÑA,Buena Vista,4,Falcón,7
09070424466,LA PITAHAYA,Buena Vista,4,Falcón,7
09070424467,LA SIRENA,Buena Vista,4,Falcón,7
09070424468,LAS DELICIAS,Buena Vista,4,Falcón,7
09070424469,LAS VIRTUDES,Buena Vista,4,Falcón,7
09070424470,MAICARA,Buena Vista,4,Falcón,7
09070424471,MALVIDIRO ABAJO,Buena Vista,4,Falcón,7
09070424472,MATIVIDIRO,Buena Vista,4,Falcón,7
09070424473,MIRASAY,Buena Vista,4,Falcón,7
09070424474,MISARAY FUNDO LA IDEA,Buena Vista,4,Falcón,7
09070424475,MONTE LIBANO,Buena Vista,4,Falcón,7
09070424476,MONTE LIBANO CASCO CENTRAL,Buena Vista,4,Falcón,7
09070424477,PILANCON,Buena Vista,4,Falcón,7
09070424478,PITAHAYA,Buena Vista,4,Falcón,7
09070481303,LA CIENEGA,Buena Vista,4,Falcón,7
09070524479,19 DE ABRIL,Jadacaquiva,5,Falcón,7
09070524480,ACABOA,Jadacaquiva,5,Falcón,7
09070524481,AMARAYA,Jadacaquiva,5,Falcón,7
09070524482,BELLA VISTA,Jadacaquiva,5,Falcón,7
09070524483,BERLIN,Jadacaquiva,5,Falcón,7
09070524484,BUENOS AIRES,Jadacaquiva,5,Falcón,7
09070524485,CAMPO FLORIDO,Jadacaquiva,5,Falcón,7
09070524486,CLAVENILLAS,Jadacaquiva,5,Falcón,7
09070524487,CONEJAL,Jadacaquiva,5,Falcón,7
09070524488,CORRALITO,Jadacaquiva,5,Falcón,7
09070524489,CUBIANO,Jadacaquiva,5,Falcón,7
09070524490,EL BRASIL,Jadacaquiva,5,Falcón,7
09070524491,EL CARMELO,Jadacaquiva,5,Falcón,7
09070524492,EL CHIGUARE,Jadacaquiva,5,Falcón,7
09070524493,EL CURARIDAL,Jadacaquiva,5,Falcón,7
09070524494,EL ESTANQUECITO,Jadacaquiva,5,Falcón,7
09070524495,EL GUAYACANAL,Jadacaquiva,5,Falcón,7
09070524496,EL MAMONAL,Jadacaquiva,5,Falcón,7
09070524497,EL MILAGRO,Jadacaquiva,5,Falcón,7
09070524498,EL ROMAN,Jadacaquiva,5,Falcón,7
09070524499,EL SILENCIO,Jadacaquiva,5,Falcón,7
09070524500,EL TACAL,Jadacaquiva,5,Falcón,7
09070524501,EL TROMPITO,Jadacaquiva,5,Falcón,7
09070524502,EL VAQUERO,Jadacaquiva,5,Falcón,7
09070524503,EL VARIQUI,Jadacaquiva,5,Falcón,7
09070524504,EL ZAINO,Jadacaquiva,5,Falcón,7
09070524505,GUADALAJARA,Jadacaquiva,5,Falcón,7
09070524506,GUAIDABACOA,Jadacaquiva,5,Falcón,7
09070524507,GUAIMU,Jadacaquiva,5,Falcón,7
09070524508,GUAYACANAL,Jadacaquiva,5,Falcón,7
09070524509,HATO ESCONDIDO,Jadacaquiva,5,Falcón,7
09070524510,HOYITO ARRIBA,Jadacaquiva,5,Falcón,7
09070524511,HUESITO,Jadacaquiva,5,Falcón,7
09070524512,ISIRO,Jadacaquiva,5,Falcón,7
09070524513,ITICUNA,Jadacaquiva,5,Falcón,7
09070524514,JACUQUE,Jadacaquiva,5,Falcón,7
09070524515,JADACAQUIVA,Jadacaquiva,5,Falcón,7
09070524516,JADACAQUIVA CASCO CENTRAL,Jadacaquiva,5,Falcón,7
09070524517,LA CALIFORNIA,Jadacaquiva,5,Falcón,7
09070524518,LA CORRERIA,Jadacaquiva,5,Falcón,7
09070524519,LA CUCHILLA,Jadacaquiva,5,Falcón,7
09070524520,LA GUADALUPE,Jadacaquiva,5,Falcón,7
09070524521,LA ITALIA,Jadacaquiva,5,Falcón,7
09070524522,LA MACOLLA,Jadacaquiva,5,Falcón,7
09070524523,LA PRUEBA,Jadacaquiva,5,Falcón,7
09070524524,LA SABANETA,Jadacaquiva,5,Falcón,7
09070524525,LA SELVA,Jadacaquiva,5,Falcón,7
09070524526,LA SOLEDAD,Jadacaquiva,5,Falcón,7
09070524527,LA TRINIDAD,Jadacaquiva,5,Falcón,7
09070524528,LA VENCEDORA,Jadacaquiva,5,Falcón,7
09070524529,LAS CEJAS,Jadacaquiva,5,Falcón,7
09070524530,LAS CLAVELLINAS,Jadacaquiva,5,Falcón,7
09070524531,LAS CRUCES,Jadacaquiva,5,Falcón,7
09070524532,LAS MARGARITAS,Jadacaquiva,5,Falcón,7
09070524533,LAS QUESERAS,Jadacaquiva,5,Falcón,7
09070524534,LAS TRES MARIAS,Jadacaquiva,5,Falcón,7
09070524535,LOS POZONES,Jadacaquiva,5,Falcón,7
09070524536,MACANA,Jadacaquiva,5,Falcón,7
09070524537,MARVAIMA,Jadacaquiva,5,Falcón,7
09070524538,MIRAFLORES,Jadacaquiva,5,Falcón,7
09070524539,MONTALBAN,Jadacaquiva,5,Falcón,7
09070524540,OREJITAS,Jadacaquiva,5,Falcón,7
09070524541,PALO DE VACA,Jadacaquiva,5,Falcón,7
09070524542,PIEDRAS GRANDES,Jadacaquiva,5,Falcón,7
09070524543,SABANA GRANDE,Jadacaquiva,5,Falcón,7
09070524544,SABANETA,Jadacaquiva,5,Falcón,7
09070524545,SABANETA ESCONDIDA,Jadacaquiva,5,Falcón,7
09070524546,SAN ANDRES,Jadacaquiva,5,Falcón,7
09070524547,SAN ANTONIO,Jadacaquiva,5,Falcón,7
09070524548,SAN ANTONIO DE ACABOA,Jadacaquiva,5,Falcón,7
09070524549,SAN CARLOS,Jadacaquiva,5,Falcón,7
09070524550,SAN EVARISTO,Jadacaquiva,5,Falcón,7
09070524551,SAN FERNANDO,Jadacaquiva,5,Falcón,7
09070524552,SAN GREGORIO,Jadacaquiva,5,Falcón,7
09070524553,SAN JOSE DE ACABOA,Jadacaquiva,5,Falcón,7
09070524554,SAN PEDRO,Jadacaquiva,5,Falcón,7
09070524555,SAN RAFAEL,Jadacaquiva,5,Falcón,7
09070524556,SAN SALVADOR,Jadacaquiva,5,Falcón,7
09070524557,SAN VICENTE,Jadacaquiva,5,Falcón,7
09070524558,SANTA FE,Jadacaquiva,5,Falcón,7
09070524559,SANTA INES,Jadacaquiva,5,Falcón,7
09070524560,SANTA ROSALIA,Jadacaquiva,5,Falcón,7
09070524561,SICANAME,Jadacaquiva,5,Falcón,7
09070524562,TABE,Jadacaquiva,5,Falcón,7
09070524563,TINAQUILLO,Jadacaquiva,5,Falcón,7
09070524564,URUMARE,Jadacaquiva,5,Falcón,7
09070524565,VALLE VERDE,Jadacaquiva,5,Falcón,7
09070524566,VERDUN,Jadacaquiva,5,Falcón,7
09070524567,VILLA LINDA,Jadacaquiva,5,Falcón,7
09070581304,LOS OLIVOS,Jadacaquiva,5,Falcón,7
09070624568,AMAYA,Moruy,6,Falcón,7
09070624569,BALSAMAR,Moruy,6,Falcón,7
09070624570,BARUNU,Moruy,6,Falcón,7
09070624571,BARUNU ABAJO,Moruy,6,Falcón,7
09070624572,CARAVANA,Moruy,6,Falcón,7
09070624573,CHAMBERÍ,Moruy,6,Falcón,7
09070624574,CIELITO LINDO,Moruy,6,Falcón,7
09070624575,COLON,Moruy,6,Falcón,7
09070624576,CUARABANA,Moruy,6,Falcón,7
09070624577,EL CERRO,Moruy,6,Falcón,7
09070624578,EL HATILLO,Moruy,6,Falcón,7
09070624579,EL MAMONAL,Moruy,6,Falcón,7
09070624580,EL MOLINO,Moruy,6,Falcón,7
09070624581,EL PUENTE,Moruy,6,Falcón,7
09070624582,GISEBO,Moruy,6,Falcón,7
09070624583,GUACUJUA,Moruy,6,Falcón,7
09070624584,GUACUREBO,Moruy,6,Falcón,7
09070624585,GUACUREBO SECTOR EL ESTADIO,Moruy,6,Falcón,7
09070624586,HUERTA QUEMA,Moruy,6,Falcón,7
09070624587,JAROYALITO,Moruy,6,Falcón,7
09070624588,LA BOMBA,Moruy,6,Falcón,7
09070624589,LA CONQUISTA,Moruy,6,Falcón,7
09070624590,LA ESCUELA,Moruy,6,Falcón,7
09070624591,LA IGLESIA,Moruy,6,Falcón,7
09070624592,LA JULIA,Moruy,6,Falcón,7
09070624593,LA NEGRITA,Moruy,6,Falcón,7
09070624594,LA PLAZA,Moruy,6,Falcón,7
09070624595,JARAYADITE,Moruy,6,Falcón,7
09070624596,LAS ANTILLAS,Moruy,6,Falcón,7
09070624597,LAS CARMELITAS,Moruy,6,Falcón,7
09070624598,LOS GALLEGOS,Moruy,6,Falcón,7
09070624599,LOS LLANITOS,Moruy,6,Falcón,7
09070624600,MIRABA,Moruy,6,Falcón,7
09070624601,MIRASAY SECTOR EL CERRO,Moruy,6,Falcón,7
09070624602,MIRASAY SECTOR EL RECREO,Moruy,6,Falcón,7
09070624603,MORUY,Moruy,6,Falcón,7
09070624604,PILAUCON,Moruy,6,Falcón,7
09070624605,SAN ANDRES,Moruy,6,Falcón,7
09070624606,SAN ANTONIO,Moruy,6,Falcón,7
09070624607,SAN NICOLAS,Moruy,6,Falcón,7
09070624608,SANTA ANA,Moruy,6,Falcón,7
09070624609,SANTA RITA,Moruy,6,Falcón,7
09070624610,TACADUTO,Moruy,6,Falcón,7
09070624611,TETEGUACURE,Moruy,6,Falcón,7
09070624612,TIERRA BLANCA,Moruy,6,Falcón,7
09070624613,YABUQUIVA,Moruy,6,Falcón,7
09070624614,YABUQUIVA ARRIBA,Moruy,6,Falcón,7
09070624615,YABUQUIVA SECTOR LA CURVA,Moruy,6,Falcón,7
09070624616,YABUQUIVA SECTOR LA IGLESIA,Moruy,6,Falcón,7
09070624617,YABUQUIVA SECTOR SUR LA IGLESIA,Moruy,6,Falcón,7
09070680400,YABUQUIVIA SECTOR EL HATILLO,Moruy,6,Falcón,7
09070680795,EL CARDENAL,Moruy,6,Falcón,7
09070724618,ALI PRIMERA,El Vínculo,7,Falcón,7
09070724619,ARAGUANEY,El Vínculo,7,Falcón,7
09070724620,BAJARAGUA,El Vínculo,7,Falcón,7
09070724621,BAJO AROA,El Vínculo,7,Falcón,7
09070724622,BARRIALITO,El Vínculo,7,Falcón,7
09070724623,BUENA VISTA,El Vínculo,7,Falcón,7
09070724624,CARDON GRANDE,El Vínculo,7,Falcón,7
09070724625,CARDONAL,El Vínculo,7,Falcón,7
09070724626,CERRO SABANA,El Vínculo,7,Falcón,7
09070724627,CHIVUCHE,El Vínculo,7,Falcón,7
09070724628,CONEJALITO,El Vínculo,7,Falcón,7
09070724629,EL ALTO,El Vínculo,7,Falcón,7
09070724630,EL CAIRO,El Vínculo,7,Falcón,7
09070724631,EL CARMELERO,El Vínculo,7,Falcón,7
09070724632,EL DORAL,El Vínculo,7,Falcón,7
09070724633,EL GUAYAQUIL,El Vínculo,7,Falcón,7
09070724634,EL IMUJO,El Vínculo,7,Falcón,7
09070724635,EL MAMONAL,El Vínculo,7,Falcón,7
09070724636,EL POZON,El Vínculo,7,Falcón,7
09070724637,EL VINCULO,El Vínculo,7,Falcón,7
09070724638,EL VINCULO CASCO CENTRAL,El Vínculo,7,Falcón,7
09070724639,EL ZAINO,El Vínculo,7,Falcón,7
09070724640,EL ZAMURITO,El Vínculo,7,Falcón,7
09070724641,GUAIDABACOA,El Vínculo,7,Falcón,7
